V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19
-2.0773990238512345,-1.031782551214226,-0.38211564074901416,-0.6554288020375941,1.5964496151598497,-1.5056983441517326,-0.7446583762936755,0.2751890651028713,2.133391795927835,0.6083637942827368,-1.62672131388617,-1.5617506321179975,-0.19102925963469822,1.1191992081785718,0.9904031767490048,-0.2828081690156647,-0.053970769176346876,0.214836341826195,-1.4100954176645977,-0.41055549980213163
-1.2892218537136957,-0.9049379748812281,1.7850416442867372,-0.7372648796697747,0.4379862785098257,-0.877417601998685,-0.8964427657617503,0.14101705297835881,1.7739235819334316,0.5826612358481997,0.016118523556022602,0.010211290860900703,-0.14674619038276082,1.1931615063844616,-1.2444825051340778,0.3432747755352901,0.07585498389671717,-0.5164379106581687,-0.9337984374232532,-0.5282918378327836
-1.2372210893413633,-1.1980761194338987,0.6050611163155513,-0.9393795824436357,0.5968150309759648,-1.4217507370022493,-1.2373291691587776,0.49486817060565685,1.6951092729424218,1.1389498757325192,-0.0056386174346091875,-0.02834627554892261,-0.24316019892920313,1.594437238799489,-0.2544599096773716,0.43628646124424897,-0.22197204360864584,-0.21237803384624157,-1.0628349664447418,-0.3948036132203819
-1.0416029590582365,-1.058017233678613,1.2242859905129158,-0.6317776557881888,1.0629124016476346,-0.8710275503105834,-0.777289794042343,0.3428747589023664,1.3423127526036105,0.749893336815304,-0.7790693778347655,-0.8274320144424184,-0.2813669127167489,1.3910031381531016,-0.20511941792380023,-0.3773440382513004,-0.08332351184733647,-0.2669267081227473,-0.9565349902420348,-0.5889780398406826
-1.449293020075399,-1.022915968834909,1.3034949412274595,-1.2519456786176646,0.9897295796386347,-0.3532741779164644,-0.5408057472547999,-0.3334951212925658,2.0121659058186787,1.2460614206015146,-1.0602166400351352,-1.1108263906932767,0.16654987383737208,1.3271489853054919,-0.521205491335851,-0.2524434437435324,0.5625477816646453,-0.037778871452980214,-1.1292024414121837,-0.10443024611144838
-1.4824166494878375,-0.8864662942422432,0.4794485829288511,-0.7221239703939528,0.9493231457470024,-0.6422674573045095,-0.6028575771598559,-0.059373343384331596,1.8298171427703809,1.232210275200321,-0.8605689689564184,-0.897786946272569,-0.020202673861140604,1.2909708738084618,0.0854385411676718,-0.15601883603549757,0.12088391157424867,-0.011407599841714001,-1.1299137621975823,-0.029248569718743605
-1.1440554410117212,-1.2989023533402029,0.03743055875680685,-0.6454784178773522,0.3384621012694599,-1.4830933746952681,-1.3736129332735154,0.7427745592477415,1.4804541588008406,1.0463217017988315,0.5532062013939452,0.5796976679707829,-0.5743925615836545,1.139533136928433,0.20363665799002398,0.772387174167333,-0.8072460226640803,-0.6787612562654615,-0.9990400005054099,-0.06361610589907667
-1.2680025339164713,-0.9863319562227898,2.0988947740726815,-0.4250984141406403,0.47294161763606074,-0.9787249303724137,-0.9850831180602649,0.3837438939549869,1.5136116516278486,0.919597649862065,0.1342184335540807,0.12055037309379736,-0.41351852275824114,1.040530217382245,-0.9227614908860718,-0.37870225980557437,-0.3698659111986967,0.3805634834231568,-1.3292942314392389,-0.1211399657904724
-0.801517497642534,-0.986749119605824,1.2139839764504117,-0.7995751283858307,0.4496160779977425,-1.051611356433695,-1.021514225759796,0.4215279867727196,1.334688359594934,0.9370103199244073,0.19366752804080056,0.21533707605610988,-0.1822190133072231,1.3994078076940246,-1.1517535179574963,-1.287470723134314,-0.17325218800046344,-0.19270327210714275,-0.9063038288884,-0.3490000647993603
-1.062933494123004,-1.0055493076390112,1.1338890520220235,-0.868549692076941,0.41328535887703605,-0.7726707119447761,-0.9280244794117244,0.1471462761924709,1.5850339814813903,1.2431112850628747,0.046593654981815384,0.050977389473526515,-0.10631200080926344,1.1527656823721246,-0.6246241898052517,-0.3169766865559148,-0.09956364238782596,-0.28481678318907516,-1.0122495820327293,0.0419578937766899
-1.1189889171113372,-0.8402688311276835,-0.3880280176465265,-0.7614304001029282,0.09929434872202912,-0.7700412194119557,-0.8985508607375509,0.098413371568634,1.5897724591898548,1.068825777194244,0.39437018655707134,0.4114700941530027,-0.08188565645489301,1.2924460543406038,0.03153028854976298,0.1353167049529607,-0.23199066793805007,0.3935782210422581,-1.185690638475548,-0.15106808511821415
-0.9932338524944172,-1.0672864998011555,0.14223727641107514,-0.28715449450375347,0.9624957627939349,-1.2261996408050626,-0.9615898809609288,0.7339354886816981,1.2308678323732263,0.7978020662739235,-0.42077326372008694,-0.4615546751187856,-0.5718146190440353,1.3625399956737823,-0.49850507281608447,1.393080740502414,-0.35153973606299677,0.01970192694694207,-1.1075902034405523,-0.4355053535470445
-1.5919964105152873,-1.3048896196765327,-0.9045692320542286,-0.050286099964164256,0.7449578404956338,-0.9864369502650847,-1.100708171896329,0.5535918962911439,1.5206365748639037,1.3935434190980847,-0.1719539835881463,-0.19553915827995616,-0.8070416077964158,1.3041860324492562,0.7708041245854793,-0.14512218695527732,-0.829402757191445,-0.4572607409288147,-1.1698384379459852,0.04928087073859287
-1.404915497438256,-1.2240027119748373,0.4620242230278207,-0.46983597116121223,0.8402168851797013,-0.9752743590242705,-1.007450486628743,0.4118030602215808,1.615939429984124,1.2271074192266391,-0.4137839273994726,-0.4538218504839394,-0.48140149364501394,1.1347929086336859,0.027897841394513713,0.25404898767459166,-0.4375203765792681,-0.13049432430298685,-1.265552287165994,0.06469534130154905
-1.2756473792816514,-1.0237653533358169,-0.7828057972791341,-0.7238970100704373,0.1604420301119565,-0.6379863125650023,-0.9523780178161224,0.07216691798610524,1.5983941578965857,0.7449817628544672,0.31462674978550087,0.32946166773969315,-0.2666664898725473,1.0570214066647254,0.23876606365873487,0.5567776601765685,-0.4411424565811786,-0.3539824473751569,-1.041801175685664,-0.27549227043897134
